start,end,duration,pitch,velocity,instrument,instr program,midi channel
36.955,37.01,0.056,62,46,Piano right,0,0
37.179,37.235,0.057,62,44,Piano right,0,0
37.179,37.235,0.057,74,57,Piano right,0,0
37.406,37.462,0.057,62,52,Piano right,0,0
37.406,37.462,0.057,74,67,Piano right,0,0
37.633,37.69,0.057,62,49,Piano right,0,0
37.633,37.69,0.057,74,63,Piano right,0,0
37.86,37.917,0.057,74,70,Piano right,0,0
37.86,37.917,0.057,62,54,Piano right,0,0
38.085,38.141,0.056,62,50,Piano right,0,0
38.085,38.141,0.056,74,65,Piano right,0,0
38.307,38.362,0.056,62,54,Piano right,0,0
38.307,38.362,0.056,74,69,Piano right,0,0
38.531,38.586,0.056,62,49,Piano right,0,0
38.531,38.586,0.056,74,63,Piano right,0,0
38.756,38.812,0.057,62,51,Piano right,0,0
38.756,38.812,0.057,74,66,Piano right,0,0
38.984,39.042,0.058,62,44,Piano right,0,0
38.984,39.042,0.058,74,57,Piano right,0,0
39.216,39.283,0.068,86,83,Piano right,0,0
39.216,39.283,0.068,81,83,Piano right,0,0
39.216,39.283,0.068,74,70,Piano right,0,0
39.216,39.283,0.068,78,70,Piano right,0,0
39.462,39.517,0.055,62,42,Piano right,0,0
39.462,39.517,0.055,74,54,Piano right,0,0
39.683,39.739,0.056,62,46,Piano right,0,0
39.683,39.739,0.056,74,59,Piano right,0,0
39.908,39.965,0.057,74,57,Piano right,0,0
39.908,39.965,0.057,62,44,Piano right,0,0
40.136,40.192,0.056,74,52,Piano right,0,0
40.136,40.192,0.056,62,40,Piano right,0,0
40.362,40.419,0.057,62,38,Piano right,0,0
40.362,40.419,0.057,74,49,Piano right,0,0
40.593,40.66,0.068,81,85,Piano right,0,0
40.593,40.66,0.068,78,72,Piano right,0,0
40.593,40.66,0.068,74,72,Piano right,0,0
40.593,40.66,0.068,86,85,Piano right,0,0
40.838,40.892,0.055,74,54,Piano right,0,0
40.838,40.892,0.055,62,42,Piano right,0,0
41.06,41.116,0.056,62,46,Piano right,0,0
41.06,41.116,0.056,74,59,Piano right,0,0
41.285,41.342,0.057,62,44,Piano right,0,0
41.285,41.342,0.057,74,57,Piano right,0,0
41.512,41.569,0.057,62,40,Piano right,0,0
41.512,41.569,0.057,74,52,Piano right,0,0
41.74,41.796,0.057,62,38,Piano right,0,0
41.74,41.796,0.057,74,49,Piano right,0,0
41.97,42.039,0.069,86,83,Piano right,0,0
41.97,42.039,0.069,78,70,Piano right,0,0
41.97,42.039,0.069,74,70,Piano right,0,0
41.97,42.039,0.069,81,83,Piano right,0,0
42.217,42.272,0.056,62,42,Piano right,0,0
42.217,42.272,0.056,74,54,Piano right,0,0
42.44,42.495,0.056,62,46,Piano right,0,0
42.44,42.495,0.056,74,59,Piano right,0,0
42.665,42.72,0.056,62,44,Piano right,0,0
42.665,42.72,0.056,74,57,Piano right,0,0
42.891,42.947,0.057,74,64,Piano right,0,0
42.891,42.947,0.057,62,50,Piano right,0,0
43.118,43.174,0.057,62,49,Piano right,0,0
43.118,43.174,0.057,74,63,Piano right,0,0
43.346,43.403,0.057,62,54,Piano right,0,0
43.346,43.403,0.057,74,70,Piano right,0,0
43.57,43.624,0.055,62,50,Piano right,0,0
43.57,43.624,0.055,74,65,Piano right,0,0
43.792,43.847,0.056,62,56,Piano right,0,0
43.792,43.847,0.056,74,72,Piano right,0,0
44.018,44.074,0.057,62,52,Piano right,0,0
44.018,44.074,0.057,74,67,Piano right,0,0
44.249,44.307,0.058,62,60,Piano right,0,0
44.249,44.307,0.058,74,77,Piano right,0,0
44.485,44.544,0.059,62,59,Piano right,0,0
44.485,44.544,0.059,74,76,Piano right,0,0
44.724,44.804,0.08,79,76,Piano right,0,0
44.724,44.804,0.08,82,76,Piano right,0,0
44.724,44.804,0.08,86,76,Piano right,0,0
44.724,44.804,0.08,91,91,Piano right,0,0
44.991,45.044,0.054,74,68,Piano right,0,0
44.991,45.044,0.054,62,52,Piano right,0,0
45.211,45.267,0.056,62,57,Piano right,0,0
45.211,45.267,0.056,74,74,Piano right,0,0
45.436,45.493,0.057,62,54,Piano right,0,0
45.436,45.493,0.057,74,70,Piano right,0,0
45.662,45.719,0.057,62,50,Piano right,0,0
45.662,45.719,0.057,74,65,Piano right,0,0
45.891,45.947,0.057,74,60,Piano right,0,0
45.891,45.947,0.057,62,47,Piano right,0,0
46.121,46.199,0.079,91,93,Piano right,0,0
46.121,46.199,0.079,82,79,Piano right,0,0
46.121,46.199,0.079,79,79,Piano right,0,0
46.121,46.199,0.079,86,79,Piano right,0,0
46.388,46.441,0.054,62,52,Piano right,0,0
46.388,46.441,0.054,74,68,Piano right,0,0
46.608,46.664,0.056,62,57,Piano right,0,0
46.608,46.664,0.056,74,74,Piano right,0,0
46.877,46.933,0.057,62,54,Piano right,0,0
46.877,46.933,0.057,74,70,Piano right,0,0
47.104,47.16,0.057,74,65,Piano right,0,0
47.104,47.16,0.057,62,50,Piano right,0,0
47.33,47.387,0.057,62,47,Piano right,0,0
47.33,47.387,0.057,74,60,Piano right,0,0
47.561,47.639,0.078,86,76,Piano right,0,0
47.561,47.639,0.078,91,91,Piano right,0,0
47.561,47.639,0.078,79,76,Piano right,0,0
47.561,47.639,0.078,82,76,Piano right,0,0
47.829,47.884,0.055,62,50,Piano right,0,0
47.829,47.884,0.055,74,65,Piano right,0,0
48.052,48.107,0.056,62,55,Piano right,0,0
48.052,48.107,0.056,74,71,Piano right,0,0
48.277,48.332,0.056,62,52,Piano right,0,0
48.277,48.332,0.056,74,67,Piano right,0,0
48.503,48.559,0.057,62,55,Piano right,0,0
48.503,48.559,0.057,74,72,Piano right,0,0
48.73,48.786,0.056,62,58,Piano right,0,0
48.73,48.786,0.056,74,75,Piano right,0,0
48.957,49.014,0.057,62,61,Piano right,0,0
48.957,49.014,0.057,74,79,Piano right,0,0
49.14,49.194,0.055,74,70,Piano right,0,0
49.14,49.194,0.055,62,54,Piano right,0,0
49.362,49.417,0.055,62,58,Piano right,0,0
49.362,49.417,0.055,74,75,Piano right,0,0
49.585,49.642,0.057,62,52,Piano right,0,0
49.585,49.642,0.057,74,67,Piano right,0,0
49.811,49.868,0.057,62,54,Piano right,0,0
49.811,49.868,0.057,74,71,Piano right,0,0
50.039,50.099,0.061,74,67,Piano right,0,0
50.039,50.099,0.061,62,52,Piano right,0,0
50.277,50.364,0.088,87,93,Piano right,0,0
50.277,50.364,0.088,82,79,Piano right,0,0
50.277,50.364,0.088,79,79,Piano right,0,0
50.277,50.364,0.088,91,93,Piano right,0,0
50.562,50.616,0.054,63,52,Piano right,0,0
50.562,50.616,0.054,75,68,Piano right,0,0
50.782,50.838,0.056,63,57,Piano right,0,0
50.782,50.838,0.056,75,74,Piano right,0,0
51.008,51.065,0.057,63,54,Piano right,0,0
51.008,51.065,0.057,75,70,Piano right,0,0
51.235,51.292,0.057,75,65,Piano right,0,0
51.235,51.292,0.057,63,50,Piano right,0,0
51.465,51.521,0.057,63,47,Piano right,0,0
51.465,51.521,0.057,75,60,Piano right,0,0
51.697,51.784,0.087,87,93,Piano right,0,0
51.697,51.784,0.087,82,79,Piano right,0,0
51.697,51.784,0.087,79,79,Piano right,0,0
51.697,51.784,0.087,91,93,Piano right,0,0
51.981,52.034,0.054,75,68,Piano right,0,0
51.981,52.034,0.054,63,52,Piano right,0,0
52.201,52.256,0.056,75,74,Piano right,0,0
52.201,52.256,0.056,63,57,Piano right,0,0
52.427,52.483,0.057,63,54,Piano right,0,0
52.427,52.483,0.057,75,70,Piano right,0,0
52.654,52.71,0.057,63,50,Piano right,0,0
52.654,52.71,0.057,75,65,Piano right,0,0
52.885,52.943,0.058,63,47,Piano right,0,0
52.885,52.943,0.058,75,60,Piano right,0,0
53.119,53.205,0.086,91,93,Piano right,0,0
53.119,53.205,0.086,82,79,Piano right,0,0
53.119,53.205,0.086,79,79,Piano right,0,0
53.119,53.205,0.086,87,93,Piano right,0,0
53.403,53.457,0.055,63,50,Piano right,0,0
53.403,53.457,0.055,75,65,Piano right,0,0
53.625,53.681,0.056,63,55,Piano right,0,0
53.625,53.681,0.056,75,71,Piano right,0,0
53.851,53.907,0.057,63,52,Piano right,0,0
53.851,53.907,0.057,75,67,Piano right,0,0
54.078,54.134,0.057,63,48,Piano right,0,0
54.078,54.134,0.057,75,62,Piano right,0,0
54.306,54.361,0.056,75,58,Piano right,0,0
54.306,54.361,0.056,63,45,Piano right,0,0
54.533,54.59,0.057,63,54,Piano right,0,0
54.533,54.59,0.057,75,70,Piano right,0,0
54.758,54.812,0.055,63,55,Piano right,0,0
54.758,54.812,0.055,75,71,Piano right,0,0
54.98,55.034,0.055,63,55,Piano right,0,0
54.98,55.034,0.055,75,71,Piano right,0,0
55.203,55.258,0.056,75,67,Piano right,0,0
55.203,55.258,0.056,63,52,Piano right,0,0
55.429,55.485,0.057,63,56,Piano right,0,0
55.429,55.485,0.057,75,72,Piano right,0,0
55.657,55.714,0.057,63,52,Piano right,0,0
55.657,55.714,0.057,75,67,Piano right,0,0
55.889,55.978,0.09,86,86,Piano right,0,0
55.889,55.978,0.09,90,86,Piano right,0,0
55.889,55.978,0.09,93,86,Piano right,0,0
55.889,55.978,0.09,98,102,Piano right,0,0
56.176,56.229,0.054,62,55,Piano right,0,0
56.176,56.229,0.054,74,71,Piano right,0,0
56.396,56.452,0.056,62,58,Piano right,0,0
56.396,56.452,0.056,74,75,Piano right,0,0
56.621,56.678,0.057,62,57,Piano right,0,0
56.621,56.678,0.057,74,73,Piano right,0,0
56.848,56.905,0.057,62,52,Piano right,0,0
56.848,56.905,0.057,74,68,Piano right,0,0
57.076,57.135,0.06,62,49,Piano right,0,0
57.076,57.135,0.06,74,63,Piano right,0,0
57.312,57.402,0.09,99,102,Piano right,0,0
57.312,57.402,0.09,94,86,Piano right,0,0
57.312,57.402,0.09,87,86,Piano right,0,0
57.312,57.402,0.09,91,86,Piano right,0,0
57.601,57.654,0.054,63,55,Piano right,0,0
57.601,57.654,0.054,75,71,Piano right,0,0
57.821,57.877,0.056,63,60,Piano right,0,0
57.821,57.877,0.056,75,78,Piano right,0,0
58.046,58.103,0.057,75,73,Piano right,0,0
58.046,58.103,0.057,63,57,Piano right,0,0
58.273,58.33,0.057,63,52,Piano right,0,0
58.273,58.33,0.057,75,68,Piano right,0,0
58.501,58.559,0.059,63,49,Piano right,0,0
58.501,58.559,0.059,75,63,Piano right,0,0
58.735,58.823,0.089,93,87,Piano right,0,0
58.735,58.823,0.089,98,103,Piano right,0,0
58.735,58.823,0.089,86,87,Piano right,0,0
58.735,58.823,0.089,90,87,Piano right,0,0
59.021,59.074,0.054,62,55,Piano right,0,0
59.021,59.074,0.054,74,71,Piano right,0,0
59.24,59.295,0.056,74,74,Piano right,0,0
59.24,59.295,0.056,62,57,Piano right,0,0
59.465,59.521,0.057,62,57,Piano right,0,0
59.465,59.521,0.057,74,73,Piano right,0,0
59.692,59.748,0.057,62,52,Piano right,0,0
59.692,59.748,0.057,74,68,Piano right,0,0
59.92,59.979,0.059,62,49,Piano right,0,0
59.92,59.979,0.059,74,63,Piano right,0,0
60.155,60.242,0.087,94,86,Piano right,0,0
60.155,60.242,0.087,91,86,Piano right,0,0
60.155,60.242,0.087,87,86,Piano right,0,0
60.155,60.242,0.087,99,102,Piano right,0,0
60.44,60.493,0.054,63,55,Piano right,0,0
60.44,60.493,0.054,75,71,Piano right,0,0
60.66,60.716,0.056,63,60,Piano right,0,0
60.66,60.716,0.056,75,78,Piano right,0,0
60.886,60.943,0.057,63,57,Piano right,0,0
60.886,60.943,0.057,75,73,Piano right,0,0
61.112,61.169,0.057,75,68,Piano right,0,0
61.112,61.169,0.057,63,52,Piano right,0,0
61.34,61.396,0.057,63,49,Piano right,0,0
61.34,61.396,0.057,75,63,Piano right,0,0
61.571,61.661,0.091,93,86,Piano right,0,0
61.571,61.661,0.091,98,102,Piano right,0,0
61.571,61.661,0.091,86,86,Piano right,0,0
61.571,61.661,0.091,90,86,Piano right,0,0
61.862,61.917,0.055,62,55,Piano right,0,0
61.862,61.917,0.055,74,71,Piano right,0,0
62.085,62.14,0.055,62,60,Piano right,0,0
62.085,62.14,0.055,74,78,Piano right,0,0
62.31,62.367,0.057,62,57,Piano right,0,0
62.31,62.367,0.057,74,73,Piano right,0,0
62.537,62.594,0.057,62,52,Piano right,0,0
62.537,62.594,0.057,74,68,Piano right,0,0
62.764,62.82,0.057,62,49,Piano right,0,0
62.764,62.82,0.057,74,63,Piano right,0,0
62.993,63.049,0.057,62,53,Piano right,0,0
62.993,63.049,0.057,74,68,Piano right,0,0
63.217,63.271,0.055,62,50,Piano right,0,0
63.217,63.271,0.055,74,65,Piano right,0,0
63.439,63.494,0.056,74,66,Piano right,0,0
63.439,63.494,0.056,62,51,Piano right,0,0
63.664,63.72,0.057,62,49,Piano right,0,0
63.664,63.72,0.057,74,63,Piano right,0,0
63.889,63.943,0.055,62,50,Piano right,0,0
63.889,63.943,0.055,74,65,Piano right,0,0
64.11099999999999,64.167,0.056,62,45,Piano right,0,0
64.11099999999999,64.167,0.056,74,58,Piano right,0,0
64.333,64.387,0.055,74,68,Piano right,0,0
64.333,64.387,0.055,62,53,Piano right,0,0
64.555,64.61,0.056,74,63,Piano right,0,0
64.555,64.61,0.056,62,49,Piano right,0,0
64.777,64.831,0.055,62,49,Piano right,0,0
64.777,64.831,0.055,74,63,Piano right,0,0
64.999,65.055,0.056,62,48,Piano right,0,0
64.999,65.055,0.056,74,62,Piano right,0,0
65.222,65.277,0.055,62,48,Piano right,0,0
65.222,65.277,0.055,74,62,Piano right,0,0
65.443,65.497,0.055,74,55,Piano right,0,0
65.443,65.497,0.055,62,43,Piano right,0,0
65.662,65.717,0.055,74,63,Piano right,0,0
65.662,65.717,0.055,62,49,Piano right,0,0
65.885,65.941,0.056,62,46,Piano right,0,0
65.885,65.941,0.056,74,59,Piano right,0,0
66.11,66.167,0.057,62,46,Piano right,0,0
66.11,66.167,0.057,74,59,Piano right,0,0
66.339,66.397,0.059,62,43,Piano right,0,0
66.339,66.397,0.059,74,55,Piano right,0,0
66.573,66.633,0.06,62,44,Piano right,0,0
66.573,66.633,0.06,74,57,Piano right,0,0
66.81,66.869,0.059,74,49,Piano right,0,0
66.81,66.869,0.059,62,38,Piano right,0,0
67.044,67.102,0.058,62,58,Piano right,0,0
67.044,67.102,0.058,74,75,Piano right,0,0
67.271,67.326,0.055,62,42,Piano right,0,0
67.493,67.547,0.055,62,46,Piano right,0,0
67.718,67.774,0.057,62,44,Piano right,0,0
67.945,68.002,0.057,62,40,Piano right,0,0
68.172,68.229,0.057,62,38,Piano right,0,0
68.4,68.458,0.058,62,45,Piano right,0,0
68.625,68.68,0.055,62,42,Piano right,0,0
68.847,68.903,0.056,62,43,Piano right,0,0
69.072,69.129,0.057,62,41,Piano right,0,0
69.297,69.352,0.055,62,42,Piano right,0,0
69.519,69.574,0.056,62,38,Piano right,0,0
69.741,69.795,0.055,62,45,Piano right,0,0
69.962,70.018,0.056,62,41,Piano right,0,0
70.185,70.24,0.055,62,41,Piano right,0,0
70.407,70.462,0.056,62,40,Piano right,0,0
70.63,70.684,0.055,62,40,Piano right,0,0
70.851,70.905,0.055,62,36,Piano right,0,0
71.071,71.126,0.055,62,41,Piano right,0,0
71.293,71.348,0.056,62,39,Piano right,0,0
71.518,71.573,0.056,62,39,Piano right,0,0
71.745,71.802,0.057,62,36,Piano right,0,0
71.975,72.033,0.058,62,37,Piano right,0,0
72.208,72.266,0.058,62,32,Piano right,0,0
72.441,72.498,0.058,54,36,Piano right,0,0
72.441,72.498,0.058,57,36,Piano right,0,0
72.669,72.723,0.055,57,31,Piano right,0,0
72.669,72.723,0.055,54,31,Piano right,0,0
72.891,72.946,0.056,57,34,Piano right,0,0
72.891,72.946,0.056,54,34,Piano right,0,0
73.117,73.172,0.056,57,33,Piano right,0,0
73.117,73.172,0.056,54,33,Piano right,0,0
73.341,73.395,0.055,57,35,Piano right,0,0
73.341,73.395,0.055,54,35,Piano right,0,0
73.562,73.617,0.055,57,34,Piano right,0,0
73.562,73.617,0.055,54,34,Piano right,0,0
73.786,73.843,0.057,55,36,Piano right,0,0
73.786,73.843,0.057,58,36,Piano right,0,0
74.01,74.066,0.056,58,31,Piano right,0,0
74.01,74.066,0.056,55,31,Piano right,0,0
74.232,74.288,0.056,58,34,Piano right,0,0
