start,end,duration,pitch,velocity,instrument,instr program,midi channel
7.0,7.761,0.761,59,33,,0,0
7.0,7.761,0.761,66,35,,0,0
7.0,7.761,0.761,62,33,,0,0
6.143,7.762,1.619,43,54,,0,0
7.777,7.795,0.018,61,27,,0,0
7.777,7.795,0.018,66,29,,0,0
7.777,7.795,0.018,57,27,,0,0
7.766,7.806,0.041,38,46,,0,0
8.04,9.077,1.037,59,31,,0,0
8.04,9.077,1.037,66,33,,0,0
8.04,9.077,1.037,62,31,,0,0
8.001000000000001,9.162,1.162,43,43,,0,0
10.042,11.779,1.738,57,21,,0,0
10.042,11.779,1.738,66,23,,0,0
10.042,11.779,1.738,61,21,,0,0
9.29,11.888,2.598,38,39,,0,0
13.202,14.069,0.868,78,66,,0,0
13.181,14.583,1.403,59,41,,0,0
13.181,14.583,1.403,66,41,,0,0
13.181,14.583,1.403,62,41,,0,0
12.2,14.67,2.47,43,54,,0,0
14.088,14.908,0.821,81,74,,0,0
14.968,15.818,0.849,79,71,,0,0
15.927,16.854,0.928,78,63,,0,0
15.854,17.398,1.544,57,32,,0,0
15.854,17.398,1.544,66,32,,0,0
15.854,17.398,1.544,61,32,,0,0
14.932,17.498,2.566,38,50,,0,0
16.872,17.871,0.999,73,52,,0,0
17.892,18.904,1.012,71,47,,0,0
18.814,19.894,1.081,73,58,,0,0
18.795,20.313,1.518,59,35,,0,0
18.795,20.313,1.518,66,35,,0,0
18.795,20.313,1.518,62,35,,0,0
17.871,20.401,2.53,43,45,,0,0
19.777,20.747,0.97,74,64,,0,0
21.645,23.13,1.485,61,28,,0,0
21.645,23.13,1.485,66,28,,0,0
21.645,23.13,1.485,57,28,,0,0
20.747,23.228,2.481,38,36,,0,0
20.801,23.637,2.836,69,56,,0,0
23.603,24.478,0.875,66,35,,0,0
24.478,25.848,1.371,59,27,,0,0
24.478,25.848,1.371,62,27,,0,0
23.603,25.934,2.332,43,38,,0,0
24.478,27.048,2.571,66,48,,0,0
27.048,29.272,2.224,57,25,,0,0
27.048,29.272,2.224,61,25,,0,0
26.192,29.359,3.167,38,37,,0,0
27.048,30.472,3.424,66,33,,0,0
30.473,31.849,1.377,59,20,,0,0
30.473,31.849,1.377,62,20,,0,0
29.616,31.94,2.324,43,41,,0,0
30.473,33.155,2.682,66,35,,0,0
32.224000000000004,34.806,2.582,38,33,,0,0
33.155,35.207,2.052,57,22,,0,0
33.155,35.207,2.052,66,28,,0,0
33.155,35.207,2.052,61,22,,0,0
36.279,37.139,0.859,78,56,,0,0
36.261,37.742,1.481,59,33,,0,0
36.261,37.742,1.481,66,34,,0,0
36.261,37.742,1.481,62,33,,0,0
35.348,37.889,2.541,43,42,,0,0
37.193,38.173,0.981,81,65,,0,0
38.228,39.141,0.913,79,61,,0,0
39.213,40.118,0.905,78,51,,0,0
39.141,40.705,1.564,61,27,,0,0
39.141,40.705,1.564,66,29,,0,0
39.141,40.705,1.564,57,27,,0,0
38.174,40.803,2.629,38,33,,0,0
40.148,41.121,0.973,73,45,,0,0
41.14,41.99,0.851,71,42,,0,0
42.008,43.018,1.009,73,50,,0,0
41.991,43.532,1.541,59,29,,0,0
41.991,43.532,1.541,66,31,,0,0
41.991,43.532,1.541,62,29,,0,0
41.121,43.618,2.496,43,41,,0,0
43.036,43.986,0.95,74,57,,0,0
44.86,46.269,1.409,61,22,,0,0
44.86,46.269,1.409,66,24,,0,0
44.86,46.269,1.409,57,22,,0,0
43.986,46.362,2.376,38,31,,0,0
44.021,46.957,2.936,69,46,,0,0
47.854,49.385,1.531,57,32,,0,0
47.854,49.385,1.531,66,34,,0,0
47.854,49.385,1.531,61,32,,0,0
46.94,49.471,2.531,42,43,,0,0
46.958,49.746,2.788,73,63,,0,0
49.746,51.249,1.504,78,72,,0,0
50.585,52.389,1.804,59,26,,0,0
50.585,52.389,1.804,66,38,,0,0
50.585,52.389,1.804,62,26,,0,0
49.728,52.507,2.779,35,47,,0,0
53.638,55.009,1.371,59,25,,0,0
53.638,55.009,1.371,55,25,,0,0
52.781,55.095,2.314,40,37,,0,0
56.209,57.581,1.372,59,31,,0,0
56.209,57.581,1.372,67,37,,0,0
56.209,57.581,1.372,62,31,,0,0
55.352,57.667,2.315,40,44,,0,0
52.799,60.007,7.208,64,38,,0,0
58.888,60.799,1.911,53,24,,0,0
58.888,60.799,1.911,62,29,,0,0
58.888,60.799,1.911,57,24,,0,0
57.945,60.906,2.961,38,33,,0,0
61.847,62.759,0.912,69,53,,0,0
62.779,63.671,0.892,71,63,,0,0
62.757,64.214,1.456,60,30,,0,0
62.757,64.214,1.456,64,36,,0,0
62.757,64.214,1.456,57,30,,0,0
61.826,64.35300000000001,2.527,33,40,,0,0
63.706,64.729,1.023,72,69,,0,0
64.747,65.671,0.924,76,74,,0,0
65.69,66.529,0.84,74,61,,0,0
65.67,67.062,1.393,55,31,,0,0
65.67,67.062,1.393,64,37,,0,0
65.67,67.062,1.393,59,31,,0,0
64.728,67.148,2.42,38,45,,0,0
66.548,67.619,1.071,71,52,,0,0
67.637,68.505,0.868,74,63,,0,0
68.525,69.499,0.974,72,55,,0,0
68.503,70.086,1.583,59,26,,0,0
68.503,70.086,1.583,52,28,,0,0
68.503,70.086,1.583,64,32,,0,0
