start,end,duration,pitch,velocity,instrument,instr program,midi channel
6.888,15.947,9.06,49,64,Manuale ,53,0
6.888,15.947,9.06,58,64,Manuale ,53,0
6.888,15.947,9.06,53,64,Manuale ,53,0
15.948,18.654,2.706,50,64,Manuale ,53,0
15.948,18.654,2.706,55,64,Manuale ,53,0
18.654,20.141,1.487,49,64,Manuale ,53,0
18.654,20.141,1.487,53,64,Manuale ,53,0
18.654,20.141,1.487,58,64,Manuale ,53,0
20.141,21.717,1.576,52,64,Manuale ,53,0
20.141,21.717,1.576,56,64,Manuale ,53,0
6.888,24.201,17.314,47,64,Manuale ,53,0
21.717,24.202,2.484,50,64,Manuale ,53,0
21.717,24.202,2.484,55,64,Manuale ,53,0
21.717,24.202,2.484,59,64,Manuale ,53,0
24.202,33.289,9.087,54,64,Manuale ,53,0
24.202,33.289,9.087,65,64,Manuale ,53,0
24.202,33.289,9.087,61,64,Manuale ,53,0
33.289,35.98,2.692,52,64,Manuale ,53,0
33.289,35.98,2.692,67,64,Manuale ,53,0
33.289,35.98,2.692,60,64,Manuale ,53,0
35.981,37.817,1.836,65,64,Manuale ,53,0
37.817,38.971,1.154,63,64,Manuale ,53,0
35.981,38.971,2.991,54,64,Manuale ,53,0
35.981,38.971,2.991,61,64,Manuale ,53,0
24.202,41.491,17.29,46,64,Manuale ,53,0
38.971,41.492,2.52,60,64,Manuale ,53,0
38.971,41.492,2.52,64,64,Manuale ,53,0
38.971,41.492,2.52,55,64,Manuale ,53,0
41.492,52.199,10.707,49,64,Manuale ,53,0
41.492,52.199,10.707,53,64,Manuale ,53,0
41.492,52.199,10.707,58,64,Manuale ,53,0
52.199,54.762,2.562,50,64,Manuale ,53,0
52.199,54.762,2.562,55,64,Manuale ,53,0
54.762,57.314,2.552,52,64,Manuale ,53,0
54.762,57.314,2.552,56,64,Manuale ,53,0
41.492,57.314,15.822,47,64,Manuale ,53,0
57.315,59.779,2.465,54,64,Manuale ,53,0
57.315,59.779,2.465,49,64,Manuale ,53,0
57.315,59.779,2.465,61,64,Manuale ,53,0
59.779,62.087,2.308,55,64,Manuale ,53,0
59.779,62.087,2.308,48,64,Manuale ,53,0
59.779,62.087,2.308,64,64,Manuale ,53,0
62.087,67.856,5.769,61,64,Manuale ,53,0
67.856,69.01,1.154,60,64,Manuale ,53,0
69.01,74.522,5.513,59,64,Manuale ,53,0
57.315,74.523,17.208,46,64,Manuale ,53,0
62.087,74.523,12.436,54,64,Manuale ,53,0
74.523,83.588,9.065,53,64,Manuale ,53,0
74.523,83.588,9.065,58,64,Manuale ,53,0
83.588,86.094,2.507,50,64,Manuale ,53,0
83.588,86.094,2.507,55,64,Manuale ,53,0
86.095,87.345,1.25,53,64,Manuale ,53,0
86.095,87.345,1.25,49,64,Manuale ,53,0
86.095,87.345,1.25,58,64,Manuale ,53,0
87.345,88.829,1.484,52,64,Manuale ,53,0
87.345,88.829,1.484,56,64,Manuale ,53,0
88.829,91.383,2.554,50,64,Manuale ,53,0
74.523,91.383,16.86,47,64,Manuale ,53,0
88.829,91.383,2.554,59,64,Manuale ,53,0
88.829,91.383,2.554,55,64,Manuale ,53,0
91.383,100.015,8.631,54,64,Manuale ,53,0
91.383,100.015,8.631,61,64,Manuale ,53,0
91.383,100.015,8.631,65,64,Manuale ,53,0
100.015,103.314,3.298,52,64,Manuale ,53,0
100.015,103.314,3.298,60,64,Manuale ,53,0
100.015,103.314,3.298,67,64,Manuale ,53,0
103.314,104.934,1.621,65,64,Manuale ,53,0
103.314,106.088,2.774,54,64,Manuale ,53,0
103.314,106.088,2.774,61,64,Manuale ,53,0
104.935,106.089,1.154,63,64,Manuale ,53,0
106.089,108.567,2.479,60,64,Manuale ,53,0
91.383,108.567,17.184,46,64,Manuale ,53,0
106.089,108.567,2.479,55,64,Manuale ,53,0
106.089,108.567,2.479,64,64,Manuale ,53,0
108.567,120.131,11.564,53,64,Manuale ,53,0
