start,end,duration,pitch,velocity,instrument,instr program,midi channel
6.146,7.517,1.371,59,33,,0,0
6.146,7.517,1.371,66,35,,0,0
6.146,7.517,1.371,62,33,,0,0
5.29,7.603,2.314,43,54,,0,0
8.717,10.089,1.372,61,27,,0,0
8.717,10.089,1.372,66,29,,0,0
8.717,10.089,1.372,57,27,,0,0
7.86,10.175,2.315,38,46,,0,0
11.29,12.873,1.584,59,31,,0,0
11.29,12.873,1.584,66,33,,0,0
11.29,12.873,1.584,62,31,,0,0
10.432,12.959,2.527,43,43,,0,0
14.138,15.875,1.738,57,21,,0,0
14.138,15.875,1.738,66,23,,0,0
14.138,15.875,1.738,61,21,,0,0
13.217,15.983,2.767,38,39,,0,0
17.255,18.123,0.868,78,66,,0,0
17.234,18.636,1.403,59,41,,0,0
17.234,18.636,1.403,66,41,,0,0
17.234,18.636,1.403,62,41,,0,0
16.253,18.723,2.47,43,54,,0,0
18.141,18.962,0.821,81,74,,0,0
18.998,19.742,0.744,79,71,,0,0
19.77,20.608,0.839,78,63,,0,0
19.752,21.068,1.316,57,32,,0,0
19.752,21.068,1.316,66,32,,0,0
19.752,21.068,1.316,61,32,,0,0
18.98,21.138,2.157,38,50,,0,0
20.627,21.412,0.786,73,52,,0,0
21.433,22.274,0.841,71,47,,0,0
22.184,23.136,0.953,73,58,,0,0
22.173,23.556,1.383,59,35,,0,0
22.173,23.556,1.383,66,35,,0,0
22.173,23.556,1.383,62,35,,0,0
21.412,23.644,2.231,43,45,,0,0
23.045,23.903,0.858,74,64,,0,0
24.76,26.245,1.485,61,28,,0,0
24.76,26.245,1.485,66,28,,0,0
24.76,26.245,1.485,57,28,,0,0
23.903,26.343,2.44,38,36,,0,0
23.921,26.623,2.703,69,56,,0,0
26.606,27.464,0.858,66,35,,0,0
27.464,28.835,1.371,59,27,,0,0
27.464,28.835,1.371,62,27,,0,0
26.606,28.921,2.315,43,38,,0,0
27.464,30.035,2.571,66,48,,0,0
30.035,31.406,1.371,57,25,,0,0
30.035,31.406,1.371,61,25,,0,0
29.178,31.492,2.314,38,37,,0,0
30.035,32.606,2.571,66,33,,0,0
32.606,33.983,1.377,59,20,,0,0
32.606,33.983,1.377,62,20,,0,0
31.749,34.073,2.324,43,41,,0,0
32.606,35.288,2.682,66,35,,0,0
34.357,36.963,2.606,38,33,,0,0
35.288,37.639,2.351,57,22,,0,0
35.288,37.639,2.351,66,28,,0,0
35.288,37.639,2.351,61,22,,0,0
38.711,39.549,0.839,78,56,,0,0
38.693,40.064,1.371,59,33,,0,0
38.693,40.064,1.371,66,34,,0,0
38.693,40.064,1.371,62,33,,0,0
37.78,40.15,2.37,43,42,,0,0
39.568,40.407,0.839,81,65,,0,0
40.425,41.264,0.839,79,61,,0,0
41.282,42.048,0.766,78,51,,0,0
41.264,42.624,1.36,61,27,,0,0
41.264,42.624,1.36,66,29,,0,0
41.264,42.624,1.36,57,27,,0,0
40.407,42.723,2.316,38,33,,0,0
42.068,42.998,0.931,73,45,,0,0
43.017,43.867,0.851,71,42,,0,0
43.886,44.724,0.839,73,50,,0,0
43.868,45.239,1.371,59,29,,0,0
43.868,45.239,1.371,66,31,,0,0
43.868,45.239,1.371,62,29,,0,0
42.999,45.324,2.326,43,41,,0,0
44.743,45.581,0.839,74,57,,0,0
46.396,47.805,1.409,61,22,,0,0
46.396,47.805,1.409,66,24,,0,0
46.396,47.805,1.409,57,22,,0,0
45.582,47.898,2.316,38,31,,0,0
45.6,48.195,2.595,69,46,,0,0
49.038,50.366,1.328,57,32,,0,0
49.038,50.366,1.328,66,34,,0,0
49.038,50.366,1.328,61,32,,0,0
48.177,50.452,2.275,42,43,,0,0
48.195,50.728,2.532,73,63,,0,0
50.728,52.103,1.376,78,72,,0,0
51.439,53.242,1.804,59,26,,0,0
51.439,53.242,1.804,66,38,,0,0
51.439,53.242,1.804,62,26,,0,0
50.709,53.36,2.651,35,47,,0,0
54.492,55.862,1.371,59,25,,0,0
54.492,55.862,1.371,55,25,,0,0
53.634,55.948,2.314,40,37,,0,0
56.849,58.221,1.372,59,31,,0,0
56.849,58.221,1.372,67,37,,0,0
56.849,58.221,1.372,62,31,,0,0
56.113,58.307,2.194,40,44,,0,0
53.653,60.519,6.866,64,38,,0,0
59.528,61.311,1.783,53,24,,0,0
59.528,61.311,1.783,62,29,,0,0
59.528,61.311,1.783,57,24,,0,0
58.585,61.418,2.833,38,33,,0,0
61.634,62.503,0.869,69,53,,0,0
62.523,63.403,0.88,71,63,,0,0
62.501,63.915,1.414,60,30,,0,0
62.501,63.915,1.414,64,36,,0,0
62.501,63.915,1.414,57,30,,0,0
61.612,64.001,2.388,33,40,,0,0
63.42,64.25999999999999,0.84,72,69,,0,0
64.27799999999999,65.117,0.839,76,74,,0,0
65.135,65.719,0.584,74,61,,0,0
65.115,66.252,1.137,55,31,,0,0
65.115,66.252,1.137,64,37,,0,0
65.115,66.252,1.137,59,31,,0,0
64.25800000000001,66.337,2.079,38,45,,0,0
65.737,66.595,0.858,71,52,,0,0
66.613,67.399,0.786,74,63,,0,0
67.416,68.172,0.757,72,55,,0,0
67.398,68.72,1.322,59,26,,0,0
67.398,68.72,1.322,52,28,,0,0
67.398,68.72,1.322,64,32,,0,0
67.398,68.72,1.322,55,26,,0,0
66.593,68.809,2.216,38,39,,0,0
68.183,69.068,0.884,71,51,,0,0
69.923,71.242,1.319,57,26,,0,0
69.923,71.242,1.319,62,46,,0,0
69.923,71.242,1.319,52,26,,0,0
69.923,71.242,1.319,48,26,,0,0
69.066,71.247,2.182,38,46,,0,0
69.086,73.099,4.014,74,58,,0,0
71.93,73.679,1.749,57,18,,0,0
71.93,73.679,1.749,62,28,,0,0
71.93,73.679,1.749,54,18,,0,0
71.93,73.679,1.749,48,18,,0,0
71.266,73.77,2.504,38,41,,0,0
73.099,74.031,0.932,74,64,,0,0
74.049,74.845,0.796,76,69,,0,0
74.864,75.703,0.84,77,75,,0,0
74.845,76.154,1.309,57,31,,0,0
74.845,76.154,1.309,65,38,,0,0
74.845,76.154,1.309,60,31,,0,0
74.029,76.248,2.219,38,48,,0,0
75.722,76.543,0.821,79,80,,0,0
76.567,77.426,0.859,81,85,,0,0
77.443,78.282,0.839,72,50,,0,0
77.423,78.794,1.371,60,26,,0,0
77.423,78.794,1.371,64,35,,0,0
77.423,78.794,1.371,57,26,,0,0
76.541,78.88,2.339,38,51,,0,0
78.301,79.151,0.851,74,56,,0,0
79.171,79.953,0.782,76,63,,0,0
79.971,80.697,0.726,74,54,,0,0
79.952,81.072,1.12,59,21,,0,0
79.952,81.072,1.12,55,21,,0,0
79.952,81.072,1.12,64,34,,0,0
79.952,81.072,1.12,50,21,,0,0
79.149,81.166,2.016,38,42,,0,0
80.716,81.472,0.756,71,47,,0,0
82.299,83.655,1.356,57,18,,0,0
82.299,83.655,1.356,62,36,,0,0
82.299,83.655,1.356,48,18,,0,0
82.299,83.655,1.356,52,18,,0,0
81.47,83.747,2.278,38,37,,0,0
81.489,86.065,4.577,74,56,,0,0
84.996,86.608,1.612,57,19,,0,0
84.996,86.608,1.612,62,28,,0,0
84.996,86.608,1.612,48,19,,0,0
84.996,86.608,1.612,54,19,,0,0
84.027,86.701,2.674,38,36,,0,0
86.066,86.964,0.898,74,65,,0,0
87.82,89.191,1.371,59,32,,0,0
87.82,89.191,1.371,64,32,,0,0
87.82,89.191,1.371,67,48,,0,0
86.962,89.276,2.314,40,48,,0,0
86.982,89.554,2.572,79,79,,0,0
90.391,91.992,1.602,61,32,,0,0
90.391,91.992,1.602,57,32,,0,0
90.391,91.992,1.602,66,48,,0,0
89.534,92.11,2.577,42,39,,0,0
89.554,92.493,2.94,78,71,,0,0
92.494,93.28,0.786,71,46,,0,0
93.296,94.134,0.839,69,41,,0,0
93.278,94.649,1.371,59,18,,0,0
93.278,94.649,1.371,66,35,,0,0
93.278,94.649,1.371,62,18,,0,0
92.467,94.735,2.268,35,38,,0,0
94.157,94.996,0.839,71,48,,0,0
95.014,95.768,0.754,73,53,,0,0
95.786,96.574,0.789,74,60,,0,0
95.764,97.058,1.294,61,24,,0,0
95.764,97.058,1.294,64,24,,0,0
94.992,97.15,2.158,40,39,,0,0
95.764,97.397,1.634,69,40,,0,0
96.595,97.416,0.82,76,67,,0,0
97.439,98.302,0.862,73,47,,0,0
98.321,99.203,0.882,74,49,,0,0
98.299,99.789,1.49,66,23,,0,0
98.299,99.789,1.49,61,23,,0,0
98.299,99.789,1.49,69,39,,0,0
98.299,99.789,1.49,57,35,,0,0
97.416,99.887,2.471,40,36,,0,0
99.224,100.16,0.936,76,53,,0,0
101.069,102.078,1.009,47,34,,0,0
101.069,102.078,1.009,57,34,,0,0
101.069,102.111,1.042,62,47,,0,0
100.157,102.877,2.72,40,37,,0,0
102.111,103.127,1.016,67,40,,0,0
102.111,103.136,1.026,59,32,,0,0
102.111,103.136,1.026,52,32,,0,0
102.111,103.136,1.026,62,32,,0,0
103.167,105.819,2.652,55,45,,0,0
103.167,105.819,2.652,45,51,,0,0
100.179,106.22,6.041,69,44,,0,0
103.172,106.346,3.174,60,50,,0,0
103.174,106.348,3.174,64,50,,0,0
103.204,106.375,3.171,72,68,,0,0
106.353,109.536,3.183,74,52,,0,0
106.346,109.596,3.25,62,34,,0,0
106.353,109.6,3.247,69,28,,0,0
106.353,109.6,3.247,66,28,,0,0
106.324,109.91,3.586,38,30,,0,0
106.335,109.916,3.581,45,22,,0,0
106.346,109.921,3.576,50,24,,0,0
111.059,112.772,1.713,62,31,,0,0
111.059,112.772,1.713,59,31,,0,0
111.059,112.772,1.713,66,35,,0,0
110.202,112.858,2.656,43,43,,0,0
113.972,115.642,1.669,57,25,,0,0
113.972,115.642,1.669,66,25,,0,0
113.972,115.642,1.669,61,25,,0,0
113.116,115.728,2.612,38,34,,0,0
116.842,118.251,1.409,59,31,,0,0
116.842,118.251,1.409,66,35,,0,0
116.842,118.251,1.409,62,31,,0,0
115.985,118.348,2.364,43,40,,0,0
119.663,121.453,1.79,57,26,,0,0
119.663,121.453,1.79,66,26,,0,0
119.663,121.453,1.79,61,26,,0,0
118.651,121.554,2.903,38,35,,0,0
122.817,123.746,0.929,78,64,,0,0
122.791,124.278,1.488,66,32,,0,0
122.791,124.278,1.488,59,32,,0,0
122.791,124.278,1.488,62,32,,0,0
121.858,124.365,2.507,43,44,,0,0
123.766,124.63,0.865,81,73,,0,0
124.648,125.402,0.754,79,73,,0,0
125.42,126.26,0.84,78,63,,0,0
125.395,126.724,1.329,66,26,,0,0
125.395,126.724,1.329,61,26,,0,0
125.395,126.724,1.329,57,26,,0,0
124.623,126.809,2.186,38,30,,0,0
126.277,127.074,0.797,73,54,,0,0
127.092,127.906,0.814,71,48,,0,0
127.907,128.779,0.872,73,55,,0,0
127.882,129.193,1.311,59,26,,0,0
127.882,129.193,1.311,62,26,,0,0
127.882,129.193,1.311,66,34,,0,0
127.067,129.283,2.216,43,37,,0,0
128.779,129.568,0.79,74,60,,0,0
129.847,131.823,1.977,66,34,,0,0
129.847,131.823,1.977,61,28,,0,0
129.847,131.823,1.977,57,28,,0,0
129.544,131.977,2.433,38,32,,0,0
129.569,132.325,2.756,69,56,,0,0
132.325,133.168,0.843,66,33,,0,0
133.168,134.326,1.157,59,33,,0,0
133.168,134.326,1.157,66,43,,0,0
133.168,134.326,1.157,62,33,,0,0
132.299,134.411,2.113,43,27,,0,0
135.526,136.908,1.383,66,34,,0,0
135.526,136.908,1.383,61,20,,0,0
135.526,136.908,1.383,57,20,,0,0
134.669,137.002,2.333,38,34,,0,0
138.253,139.781,1.529,62,29,,0,0
138.253,139.781,1.529,59,29,,0,0
138.253,139.781,1.529,66,43,,0,0
137.287,139.878,2.591,43,44,,0,0
141.12,142.83,1.71,66,29,,0,0
141.12,142.83,1.71,57,17,,0,0
141.12,142.83,1.71,61,17,,0,0
140.165,142.951,2.786,38,31,,0,0
144.172,145.093,0.921,78,45,,0,0
144.146,145.518,1.372,66,26,,0,0
144.146,145.518,1.372,62,26,,0,0
144.146,145.518,1.372,59,26,,0,0
143.238,145.608,2.371,43,29,,0,0
145.093,145.892,0.799,81,52,,0,0
145.893,146.664,0.771,79,53,,0,0
146.665,147.521,0.857,78,48,,0,0
146.64,147.926,1.286,57,26,,0,0
146.64,147.926,1.286,61,26,,0,0
146.64,147.926,1.286,66,26,,0,0
145.868,148.011,2.143,38,24,,0,0
147.521,148.294,0.772,73,42,,0,0
148.294,149.066,0.771,71,37,,0,0
149.066,149.837,0.771,73,48,,0,0
149.057,150.365,1.308,59,26,,0,0
149.057,150.365,1.308,66,26,,0,0
149.057,150.365,1.308,62,26,,0,0
148.269,150.456,2.187,43,29,,0,0
149.838,150.74,0.903,74,52,,0,0
151.488,152.773,1.285,61,19,,0,0
151.488,152.773,1.285,57,19,,0,0
151.488,152.773,1.285,66,22,,0,0
150.716,152.86,2.144,38,19,,0,0
150.741,153.142,2.401,69,53,,0,0
153.974,155.384,1.41,57,31,,0,0
153.974,155.384,1.41,66,33,,0,0
153.974,155.384,1.41,61,31,,0,0
153.117,155.496,2.38,42,42,,0,0
153.142,155.834,2.693,73,62,,0,0
156.667,158.088,1.421,59,28,,0,0
156.667,158.088,1.421,66,44,,0,0
156.667,158.088,1.421,62,28,,0,0
155.81,158.178,2.368,35,46,,0,0
155.835,158.464,2.629,78,73,,0,0
159.295,160.666,1.371,59,32,,0,0
159.295,160.666,1.371,55,24,,0,0
158.439,160.752,2.314,40,32,,0,0
161.867,163.279,1.412,59,30,,0,0
161.867,163.279,1.412,67,47,,0,0
161.867,163.279,1.412,62,30,,0,0
161.009,163.369,2.36,40,44,,0,0
164.578,166.177,1.599,53,21,,0,0
164.578,166.177,1.599,62,29,,0,0
164.578,166.177,1.599,57,21,,0,0
163.647,166.266,2.619,38,35,,0,0
158.464,166.455,7.991,64,35,,0,0
166.509,167.323,0.814,69,48,,0,0
167.323,168.18,0.857,71,60,,0,0
167.298,168.709,1.411,57,28,,0,0
167.298,168.709,1.411,64,36,,0,0
167.298,168.709,1.411,60,28,,0,0
166.484,168.799,2.315,33,45,,0,0
168.18,168.956,0.776,72,69,,0,0
168.956,169.813,0.857,76,78,,0,0
169.813,170.52,0.707,74,63,,0,0
169.788,170.958,1.17,59,31,,0,0
169.788,170.958,1.17,64,42,,0,0
169.788,170.958,1.17,55,31,,0,0
168.931,171.044,2.112,38,49,,0,0
170.52,171.326,0.805,71,57,,0,0
171.326,172.097,0.771,74,65,,0,0
172.098,172.784,0.686,72,62,,0,0
172.073,173.305,1.232,59,21,,0,0
172.073,173.305,1.232,52,21,,0,0
172.073,173.305,1.232,64,40,,0,0
172.073,173.305,1.232,55,21,,0,0
171.301,173.395,2.094,38,41,,0,0
172.784,173.679,0.895,71,54,,0,0
174.511,175.882,1.371,57,19,,0,0
174.511,175.882,1.371,62,42,,0,0
174.511,175.882,1.371,48,19,,0,0
174.511,175.882,1.371,52,19,,0,0
173.654,175.968,2.314,38,43,,0,0
173.679,177.985,4.306,74,61,,0,0
176.958,178.563,1.605,57,15,,0,0
176.958,178.563,1.605,62,26,,0,0
176.958,178.563,1.605,54,15,,0,0
