start,end,duration,pitch,velocity,instrument,instr program,midi channel
18.875,19.125,0.25,61,80,Lead,81,1
19.25,19.5,0.25,64,80,Lead,81,1
19.25,19.5,0.25,61,80,Lead,81,1
20.0,20.25,0.25,64,80,Lead,81,1
20.0,20.25,0.25,61,80,Lead,81,1
20.5,20.75,0.25,68,80,Lead,81,1
20.5,20.75,0.25,64,80,Lead,81,1
20.875,21.125,0.25,68,80,Lead,81,1
20.875,21.125,0.25,64,80,Lead,81,1
21.25,21.5,0.25,64,80,Lead,81,1
21.25,21.5,0.25,68,80,Lead,81,1
21.5,21.75,0.25,71,80,Lead,81,1
21.5,21.75,0.25,68,80,Lead,81,1
21.875,22.125,0.25,71,80,Lead,81,1
21.875,22.125,0.25,68,80,Lead,81,1
22.25,22.5,0.25,68,80,Lead,81,1
22.25,22.5,0.25,71,80,Lead,81,1
22.5,22.75,0.25,64,80,Lead,81,1
22.5,22.75,0.25,61,80,Lead,81,1
22.875,23.125,0.25,64,80,Lead,81,1
22.875,23.125,0.25,61,80,Lead,81,1
23.25,23.5,0.25,61,80,Lead,81,1
23.25,23.5,0.25,64,80,Lead,81,1
24.0,24.25,0.25,64,80,Lead,81,1
24.0,24.25,0.25,61,80,Lead,81,1
24.5,24.75,0.25,68,80,Lead,81,1
24.5,24.75,0.25,64,80,Lead,81,1
24.875,25.125,0.25,68,80,Lead,81,1
24.875,25.125,0.25,64,80,Lead,81,1
25.25,25.5,0.25,64,80,Lead,81,1
25.25,25.5,0.25,68,80,Lead,81,1
25.5,25.75,0.25,71,80,Lead,81,1
25.5,25.75,0.25,68,80,Lead,81,1
25.875,26.125,0.25,71,80,Lead,81,1
25.875,26.125,0.25,68,80,Lead,81,1
26.25,26.5,0.25,68,80,Lead,81,1
26.25,26.5,0.25,71,80,Lead,81,1
26.5,26.75,0.25,64,80,Lead,81,1
26.5,26.75,0.25,61,80,Lead,81,1
26.875,27.125,0.25,64,80,Lead,81,1
26.875,27.125,0.25,61,80,Lead,81,1
27.25,27.5,0.25,61,80,Lead,81,1
27.25,27.5,0.25,64,80,Lead,81,1
28.0,28.25,0.25,64,80,Lead,81,1
28.0,28.25,0.25,61,80,Lead,81,1
28.5,28.75,0.25,68,80,Lead,81,1
28.5,28.75,0.25,64,80,Lead,81,1
28.875,29.125,0.25,68,80,Lead,81,1
28.875,29.125,0.25,64,80,Lead,81,1
29.25,29.5,0.25,64,80,Lead,81,1
29.25,29.5,0.25,68,80,Lead,81,1
29.5,29.75,0.25,71,80,Lead,81,1
29.5,29.75,0.25,68,80,Lead,81,1
29.875,30.125,0.25,71,80,Lead,81,1
29.875,30.125,0.25,68,80,Lead,81,1
30.25,30.5,0.25,68,80,Lead,81,1
30.25,30.5,0.25,71,80,Lead,81,1
30.5,30.75,0.25,64,80,Lead,81,1
30.5,30.75,0.25,61,80,Lead,81,1
30.875,31.125,0.25,64,80,Lead,81,1
30.875,31.125,0.25,61,80,Lead,81,1
31.25,31.5,0.25,61,80,Lead,81,1
31.25,31.5,0.25,64,80,Lead,81,1
32.0,32.25,0.25,64,80,Lead,81,1
32.0,32.25,0.25,61,80,Lead,81,1
0.5,1.5,1.0,40,80,Bass,87,2
1.5,2.5,1.0,44,80,Bass,87,2
2.5,4.5,2.0,37,80,Bass,87,2
4.5,5.5,1.0,40,80,Bass,87,2
5.5,6.5,1.0,44,80,Bass,87,2
6.5,8.5,2.0,37,80,Bass,87,2
8.5,9.5,1.0,40,80,Bass,87,2
9.5,10.5,1.0,44,80,Bass,87,2
10.5,12.5,2.0,37,80,Bass,87,2
12.5,13.5,1.0,40,80,Bass,87,2
13.5,14.5,1.0,44,80,Bass,87,2
